complex	gene_name
BRCA1-RNA polymerase II complex	POLR2C
BRCA1-RNA polymerase II complex	POLR2E
BRCA1-RNA polymerase II complex	ERCC3
BRCA1-RNA polymerase II complex	TBP
BRCA1-RNA polymerase II complex	POLR2A
BRCA1-RNA polymerase II complex	GTF2E1
BRCA1-RNA polymerase II complex	GTF2E2
BRCA1-RNA polymerase II complex	POLR2B
BRCA1-RNA polymerase II complex	GTF2H1
BRCA1-RNA polymerase II complex	GTF2F1
BRCA1-RNA polymerase II complex	POLR2I
BRCA1-RNA polymerase II complex	BRCA1
BRCA1-RNA polymerase II complex	POLR2H
BRCA1-RNA polymerase II complex	POLR2J
BRCA1-RNA polymerase II complex	POLR2K
BRCA1-RNA polymerase II complex	POLR2F
BRCA1-RNA polymerase II complex	POLR2G
BRCA1-RNA polymerase II complex	POLR2L
BRCA1-RNA polymerase II complex	GTF2B
BRCA1-RNA polymerase II complex	MED21
BRCA1-RNA polymerase II complex	GTF2H2
BRCA1-RNA polymerase II complex	GTF2H3
BRCA1-RNA polymerase II complex	GTF2H4
ITGB3-ITGAV-VTN complex	VTN
ITGB3-ITGAV-VTN complex	ITGB3
ITGB3-ITGAV-VTN complex	ITGAV
RSmad complex	SMARCA4
RSmad complex	SMAD3
RSmad complex	SMAD4
RSmad complex	SMAD2
RSmad complex	ARID1B
RSmad complex	SMARCC2
RSmad complex	CREBBP
RSmad complex	SMARCC1
RSmad complex	TRIM33
RSmad complex	NCOA3
TIF1gamma-SMAD2-SMAD3 complex	SMAD3
TIF1gamma-SMAD2-SMAD3 complex	SMAD2
TIF1gamma-SMAD2-SMAD3 complex	TRIM33
SRm160-SRm300 complex	SRRM1
SRm160-SRm300 complex	SRRM2
SMAD4-SMAD2-SMAD3 complex	SMAD3
SMAD4-SMAD2-SMAD3 complex	SMAD4
SMAD4-SMAD2-SMAD3 complex	SMAD2
Profilin 2 complex	Syn1
Profilin 2 complex	Nckap1
Profilin 2 complex	Dnm1
Profilin 2 complex	Actb
Profilin 2 complex	Hspa8
Profilin 2 complex	Rock2
Profilin 2 complex	Syn2
Profilin 2 complex	Cyfip1
Profilin 2 complex	Pfn2
Profilin 1 complex	PFN1
Profilin 1 complex	HSPA8
Profilin 1 complex	VCP
Profilin 1 complex	ACTG1
Profilin 1 complex	CLTC
Profilin 1 complex	TUBB2B
MEP50-PRMT5-ICLN complex	PRMT5
MEP50-PRMT5-ICLN complex	CLNS1A
MEP50-PRMT5-ICLN complex	WDR77
ATRX-DAXX complex	ATRX
ATRX-DAXX complex	DAXX
DAXX-Axin-p53-HIPK2 complex	AXIN1
DAXX-Axin-p53-HIPK2 complex	TP53
DAXX-Axin-p53-HIPK2 complex	HIPK2
DAXX-Axin-p53-HIPK2 complex	DAXX
BAX-BAK-IRE1alpha complex	Bak1
BAX-BAK-IRE1alpha complex	Bax
BAX-BAK-IRE1alpha complex	Ern1
ITGAV-ITGB3-THBS1 complex	ITGB3
ITGAV-ITGB3-THBS1 complex	ITGAV
ITGAV-ITGB3-THBS1 complex	THBS1
ING4 complex (ING4, JADE2, KAT7, MEAF6)	KAT7
ING4 complex (ING4, JADE2, KAT7, MEAF6)	MEAF6
ING4 complex (ING4, JADE2, KAT7, MEAF6)	JADE2
ING4 complex (ING4, JADE2, KAT7, MEAF6)	ING4
ING4 complex (ING4, JADE3, KAT7, MEAF6)	KAT7
ING4 complex (ING4, JADE3, KAT7, MEAF6)	JADE3
ING4 complex (ING4, JADE3, KAT7, MEAF6)	MEAF6
ING4 complex (ING4, JADE3, KAT7, MEAF6)	ING4
ITGAV-ITGB3-NOV complex	ITGB3
ITGAV-ITGB3-NOV complex	ITGAV
ITGAV-ITGB3-NOV complex	NOV
ITGA5-ITGB1-FN-1-NOV complex	FN1
ITGA5-ITGB1-FN-1-NOV complex	ITGB1
ITGA5-ITGB1-FN-1-NOV complex	ITGA5
ITGA5-ITGB1-FN-1-NOV complex	NOV
ING2 complex	ARID4B
ING2 complex	SAP30
ING2 complex	ARID4A
ING2 complex	RBBP4
ING2 complex	HDAC1
ING2 complex	RBBP7
ING2 complex	BRMS1L
ING2 complex	HDAC2
ING2 complex	SIN3A
ING2 complex	SAP130
ING2 complex	ING2
ING2 complex	SUDS3
ING2 complex	BRMS1
Brg1-based SWI/SNF complex	ACTL6A
Brg1-based SWI/SNF complex	SMARCB1
Brg1-based SWI/SNF complex	SMARCC2
Brg1-based SWI/SNF complex	SMARCC1
ITGA5-ITGB1-CAL4A3 complex	ITGB1
ITGA5-ITGB1-CAL4A3 complex	ITGA5
ITGA5-ITGB1-CAL4A3 complex	COL18A1
Phosphatidylinositol 3-kinase (PIK3CA, PIK3R2)	PIK3R2
Phosphatidylinositol 3-kinase (PIK3CA, PIK3R2)	PIK3CA
NuA4/Tip60 HAT complex	ACTL6A
NuA4/Tip60 HAT complex	KAT5
NuA4/Tip60 HAT complex	EP400
NuA4/Tip60 HAT complex	BRD8
NuA4/Tip60 HAT complex	EPC1
NuA4/Tip60 HAT complex	DMAP1
NuA4/Tip60 HAT complex	ING3
NuA4/Tip60 HAT complex	MORF4L1
NuA4/Tip60 HAT complex	RUVBL1
NuA4/Tip60 HAT complex	TRRAP
NuA4/Tip60 HAT complex	YEATS4
NuA4/Tip60 HAT complex	EPC2
NuA4/Tip60 HAT complex	MEAF6
NuA4/Tip60 HAT complex	RUVBL2
ING5 complex (ING5, JADE1, KAT7, MEAF6)	KAT7
ING5 complex (ING5, JADE1, KAT7, MEAF6)	JADE1
ING5 complex (ING5, JADE1, KAT7, MEAF6)	ING5
ING5 complex (ING5, JADE1, KAT7, MEAF6)	MEAF6
ING5 (BRPF1, MOZ, MORF) complex	BRPF1
ING5 (BRPF1, MOZ, MORF) complex	KAT6B
ING5 (BRPF1, MOZ, MORF) complex	ING5
ING5 (BRPF1, MOZ, MORF) complex	KAT6A
ING5 (BRPF1, MOZ, MORF) complex	MEAF6
DSIF complex (DRB sensitivity-inducing factor complex)	SUPT5H
DSIF complex (DRB sensitivity-inducing factor complex)	SUPT4H1
TEAD2-YAP DNA-protein complex	Yap1
TEAD2-YAP DNA-protein complex	Tead2
TEAD1-YAP DNA-protein complex	Tead1
TEAD1-YAP DNA-protein complex	Yap1
TEAD3-YAP DNA-protein complex	Yap1
TEAD3-YAP DNA-protein complex	Tead3
TEAD4-YAP DNA-protein complex	Yap1
TEAD4-YAP DNA-protein complex	Tead4
TEAD2-multiprotein complex	Yap1
TEAD2-multiprotein complex	Tead2
TEAD2-multiprotein complex	Ywhaq
TEAD2-multiprotein complex	Mpdz
ITGA2b-ITGB3-CD9-GP1b-CD47 complex	ITGB3
ITGA2b-ITGB3-CD9-GP1b-CD47 complex	GP1BA
ITGA2b-ITGB3-CD9-GP1b-CD47 complex	ITGA2B
ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CD9
ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CD47
BRD4-P-TEFb complex	CCNT1
BRD4-P-TEFb complex	BRD4
BRD4-P-TEFb complex	CDK9
SNARE complex (Snap25, Vamp3, Vamp2, Napa, Stx12)	Stx12
SNARE complex (Snap25, Vamp3, Vamp2, Napa, Stx12)	Napa
SNARE complex (Snap25, Vamp3, Vamp2, Napa, Stx12)	Snap25
SNARE complex (Snap25, Vamp3, Vamp2, Napa, Stx12)	Vamp3
SNARE complex (Snap25, Vamp3, Vamp2, Napa, Stx12)	Vamp2
Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)	SKP1
Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)	CUL1
Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)	FBXW11
Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)	RBX1
Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)	SKP1
Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)	CUL1
Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)	BTRC
ITGA5-ITGB3-COL6A3 complex	ITGB3
ITGA5-ITGB3-COL6A3 complex	ITGA5
ITGA5-ITGB3-COL6A3 complex	COL6A3
Cd2ap-Cdh3-Ctnnd1-Nphs1 complex	Ctnnd1
Cd2ap-Cdh3-Ctnnd1-Nphs1 complex	Cd2ap
Cd2ap-Cdh3-Ctnnd1-Nphs1 complex	Cdh3
Cd2ap-Cdh3-Ctnnd1-Nphs1 complex	Nphs1
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFS7
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFS3
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFB6
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	MT-ND1
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFA6
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFA9
Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	NDUFAF1
ITGAV-ITGB1-SPP1 complex	ITGB1
ITGAV-ITGB1-SPP1 complex	ITGAV
ITGAV-ITGB1-SPP1 complex	SPP1
Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial	MT-ND1
Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial	MT-ND2
Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial	MT-ND3
Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial	NDUFAF1
Shc-Egfr complex, EGF stimulated	Egfr
Shc-Egfr complex, EGF stimulated	Shc1
Grb2-Egfr complex, EGF stimulated	Grb2
Grb2-Egfr complex, EGF stimulated	Egfr
BCR-ABL (p185 fusion protein)-GRB2 complex	GRB2
BCR-ABL (p185 fusion protein)-GRB2 complex	N/A
BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	BCR/ABL fu
BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	GRB2
BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	SOS1
SHC-GRB2 complex	SHC1
SHC-GRB2 complex	GRB2
ITGA2b-ITGB3-CD47-FAK complex	ITGB3
ITGA2b-ITGB3-CD47-FAK complex	ITGA2B
ITGA2b-ITGB3-CD47-FAK complex	PTK2
ITGA2b-ITGB3-CD47-FAK complex	CD47
RBPJ-NOTCH1-MAML1 complex	NOTCH1
RBPJ-NOTCH1-MAML1 complex	RBPJ
RBPJ-NOTCH1-MAML1 complex	MAML1
Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial	NDUFS2
Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial	NDUFS3
Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial	NDUFA9
PLC-gamma-1-Lab-Blnk complex, BCR stimulated	Plcg1
PLC-gamma-1-Lab-Blnk complex, BCR stimulated	Lat2
PLC-gamma-1-Lab-Blnk complex, BCR stimulated	Blnk
PLC-gamma-2-Lab-Blnk complex, BCR stimulated	Plcg2
PLC-gamma-2-Lab-Blnk complex, BCR stimulated	Lat2
PLC-gamma-2-Lab-Blnk complex, BCR stimulated	Blnk
Respiratory chain complex I (intermediate IV/310kD), mitochondrial	NDUFS2
Respiratory chain complex I (intermediate IV/310kD), mitochondrial	NDUFS3
Respiratory chain complex I (intermediate IV/310kD), mitochondrial	MT-ND1
Respiratory chain complex I (intermediate IV/310kD), mitochondrial	NDUFA9
Grb2-Lab-Blnk complex, BCR stimulated	Grb2
Grb2-Lab-Blnk complex, BCR stimulated	Lat2
Grb2-Lab-Blnk complex, BCR stimulated	Blnk
Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	NDUFA2
Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	NDUFS2
Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	NDUFS3
Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	MT-ND1
Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	NDUFA9
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFS4
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFA2
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFS5
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFS7
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFS2
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFS3
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	MT-ND1
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFV2
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFA6
Respiratory chain complex I (intermediate VII/650kD), mitochondrial	NDUFA9
Respiratory chain complex I (intermediate), mitochondrial	NDUFS4
Respiratory chain complex I (intermediate), mitochondrial	NDUFA2
Respiratory chain complex I (intermediate), mitochondrial	NDUFS5
Respiratory chain complex I (intermediate), mitochondrial	NDUFS7
Respiratory chain complex I (intermediate), mitochondrial	NDUFS2
Respiratory chain complex I (intermediate), mitochondrial	NDUFS3
Respiratory chain complex I (intermediate), mitochondrial	NDUFB6
Respiratory chain complex I (intermediate), mitochondrial	MT-ND1
Respiratory chain complex I (intermediate), mitochondrial	NDUFV2
Respiratory chain complex I (intermediate), mitochondrial	NDUFA6
Respiratory chain complex I (intermediate), mitochondrial	NDUFA9
Respiratory chain complex I (intermediate II/230kD), mitochondrial	NDUFS4
Respiratory chain complex I (intermediate II/230kD), mitochondrial	NDUFS7
Respiratory chain complex I (intermediate II/230kD), mitochondrial	NDUFV2
RBP-Jkappa-Notch1 complex	NOTCH1
RBP-Jkappa-Notch1 complex	RBPJ
RBP-Jkappa-SHARP complex	RBPJ
RBP-Jkappa-SHARP complex	SPEN
PLC-gamma-2-Syk-LAT-FcR-gamma complex	LAT
PLC-gamma-2-Syk-LAT-FcR-gamma complex	FCGR1A
PLC-gamma-2-Syk-LAT-FcR-gamma complex	PLCG2
PLC-gamma-2-Syk-LAT-FcR-gamma complex	SYK
PLC-gamma-2-Lyn-FcR-gamma complex	LYN
PLC-gamma-2-Lyn-FcR-gamma complex	FCGR1A
PLC-gamma-2-Lyn-FcR-gamma complex	PLCG2
SMRT-SKIP-CBF1 complex	RBPJ
SMRT-SKIP-CBF1 complex	SNW1
SMRT-SKIP-CBF1 complex	NCOR2
PLC-gamma-2-SLP-76 complex	PLCG2
PLC-gamma-2-SLP-76 complex	LCP2
PLC-gamma-2-LAT complex	LAT
PLC-gamma-2-LAT complex	PLCG2
Respiratory chain complex I (beta subunit) mitochondrial	NDUFA4
Respiratory chain complex I (beta subunit) mitochondrial	NDUFAB1
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB5
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB3
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB1
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB6
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB4
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB8
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB2
Respiratory chain complex I (beta subunit) mitochondrial	NDUFC2
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB10
Respiratory chain complex I (beta subunit) mitochondrial	MT-ND4
Respiratory chain complex I (beta subunit) mitochondrial	MT-ND5
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB7
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB11
Respiratory chain complex I (beta subunit) mitochondrial	NDUFB9
CASK-Caskin1 complex	Cask
CASK-Caskin1 complex	Caskin1
CASK-Caskin1-Velis complex	Cask
CASK-Caskin1-Velis complex	Lin7c
CASK-Caskin1-Velis complex	Caskin1
CASK-Caskin1-Velis complex	Lin7a
CASK-Caskin1-Velis complex	Lin7b
Ku antigen-YY1-alphaMyHC promoter complex	XRCC6
Ku antigen-YY1-alphaMyHC promoter complex	XRCC5
Ku antigen-YY1-alphaMyHC promoter complex	YY1
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA1
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFC1
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFS5
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA3
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA10
Respiratory chain complex I (gamma subunit) mitochondrial	MT-ND1
Respiratory chain complex I (gamma subunit) mitochondrial	MT-ND2
Respiratory chain complex I (gamma subunit) mitochondrial	MT-ND3
Respiratory chain complex I (gamma subunit) mitochondrial	MT-ND4L
Respiratory chain complex I (gamma subunit) mitochondrial	MT-ND6
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA8
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA6
Respiratory chain complex I (gamma subunit) mitochondrial	NDUFA9
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS8
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS4
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA2
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS7
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS2
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS6
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS3
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA7
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFV2
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFS1
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFV1
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFV3
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA5
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA11
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA13
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA12
SHARP-CtBP complex	CTBP2
SHARP-CtBP complex	CTBP1
SHARP-CtBP complex	SPEN
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	LAT
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	PLCG1
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	PIK3R1
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	GRB2
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	SOS1
SHARP-CtBP1-CtIP complex	CTBP1
SHARP-CtBP1-CtIP complex	SPEN
SHARP-CtBP1-CtIP complex	RBBP8
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	MT-ND1
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	MT-ND2
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	MT-ND3
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	MT-ND4L
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	NDUFC1
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFB4
Respiratory chain complex I (lambda subunit) mitochondrial	NDUFA6
SHARP-CtIP-RBP-Jkappa complex	RBPJ
SHARP-CtIP-RBP-Jkappa complex	SPEN
SHARP-CtIP-RBP-Jkappa complex	RBBP8
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	RBPJ
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	CTBP1
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	SPEN
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	RBBP8
PTF1-L complex (Ptf1a, Tcf12, Rbpjl)	Rbpjl
PTF1-L complex (Ptf1a, Tcf12, Rbpjl)	Tcf12
PTF1-L complex (Ptf1a, Tcf12, Rbpjl)	Ptf1a
PTF1-L complex (Ptf1a, Tcf4, Rbpjl)	Rbpjl
PTF1-L complex (Ptf1a, Tcf4, Rbpjl)	Tcf4
PTF1-L complex (Ptf1a, Tcf4, Rbpjl)	Ptf1a
PTF1-L complex (Ptf1a, Tcf3, Rbpjl)	Rbpjl
PTF1-L complex (Ptf1a, Tcf3, Rbpjl)	Tcf3
PTF1-L complex (Ptf1a, Tcf3, Rbpjl)	Ptf1a
PTF1 complex (Ptf1a, Tcf12, Rbpj)	Rbpj
PTF1 complex (Ptf1a, Tcf12, Rbpj)	Tcf12
PTF1 complex (Ptf1a, Tcf12, Rbpj)	Ptf1a
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	MT-CO2
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	GAPDH
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	ECSIT
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	NDUFAF1
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	TRAF6
PTF1-bHLH complex	PTF1A
PTF1-bHLH complex	TCF12
Ecsit complex (ECSIT, NDUFS3, TOM20)	NDUFS3
Ecsit complex (ECSIT, NDUFS3, TOM20)	TOMM20
Ecsit complex (ECSIT, NDUFS3, TOM20)	ECSIT
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	NDUFA1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	MT-CO2
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	MT-ND1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	ECSIT
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	NDUFAF1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	TRAF6
Acinar cell-specific C complex	Pbx1
Acinar cell-specific C complex	Pdx1
Acinar cell-specific C complex	Meis2
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	NDUFS3
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	ECSIT
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	NDUFAF1
Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial	MT-ND1
Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial	NDUFAF1
Notch1-p56lck-PI3K complex	LCK
Notch1-p56lck-PI3K complex	PIK3R1
Notch1-p56lck-PI3K complex	NOTCH1
RBP-Jkappa-RING1-KyoT2 complex	RBPJ
RBP-Jkappa-RING1-KyoT2 complex	RING1
RBP-Jkappa-RING1-KyoT2 complex	FHL1
YY1-Notch1-RBP-Jkappa complex	YY1
YY1-Notch1-RBP-Jkappa complex	NOTCH1
YY1-Notch1-RBP-Jkappa complex	RBPJ
YY1-Notch1 complex	YY1
YY1-Notch1 complex	NOTCH1
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFS4
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFS7
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFS2
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFS6
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFB8
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFA10
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFV2
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFS1
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFV1
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFV3
Respiratory chain complex I (incomplete intermediate), mitochondrial	NDUFA9
MAML1-RBP-Jkappa-Notch1 complex	Rbpj
MAML1-RBP-Jkappa-Notch1 complex	Notch1
MAML1-RBP-Jkappa-Notch1 complex	Maml1
MAML1-RBP-Jkappa-Notch2 complex	Notch2
MAML1-RBP-Jkappa-Notch2 complex	Rbpj
MAML1-RBP-Jkappa-Notch2 complex	Maml1
MAML1-RBP-Jkappa-Notch3 complex	Rbpj
MAML1-RBP-Jkappa-Notch3 complex	Notch3
MAML1-RBP-Jkappa-Notch3 complex	Maml1
MAML1-RBP-Jkappa-Notch4 complex	Rbpj
MAML1-RBP-Jkappa-Notch4 complex	Notch4
MAML1-RBP-Jkappa-Notch4 complex	Maml1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA12
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFV2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFV1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFV3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA10
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA9
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFAB1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB9
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB10
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFC1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFS5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFC2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFB11
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA11
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	NDUFA13
Smad1-Notch1-p300-Pcaf complex	Ep300
Smad1-Notch1-p300-Pcaf complex	Smad1
Smad1-Notch1-p300-Pcaf complex	Notch1
Smad1-Notch1-p300-Pcaf complex	Kat2b
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	LAT
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	LCK
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	PLCG1
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	LCP2
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	LAT
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	PLCG1
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	CBL
